group_id	items_in_group	lo_value	p	FDR	goodsgrna
hDel_2354__3750	13	3.4479e-01	2.6103e-01	0.761713	1
hDel_636__30500	6	3.4498e-01	3.0395e-01	0.801861	0
hDel_1232__3250	6	3.4565e-01	3.0612e-01	0.801861	0
hDel_3711__500	18	3.4575e-01	3.0933e-01	0.801861	1
hDel_5146__2250	22	3.4596e-01	3.2463e-01	0.812895	2
hDel_1078__3250	9	3.4608e-01	2.7185e-01	0.775323	1
hDel_3900__1750	13	3.4610e-01	2.6103e-01	0.761713	1
hDel_6391__2000	19	3.4641e-01	3.2807e-01	0.812895	1
hDel_7115__1750	7	3.4648e-01	2.8334e-01	0.785582	1
hDel_2635__6250	6	3.4805e-01	3.0945e-01	0.801861	0
hDel_4601__1250	9	3.4846e-01	2.7490e-01	0.776450	1
hDel_2685__750	7	3.4847e-01	2.8598e-01	0.788786	0
hDel_4169__1250	10	3.4907e-01	2.6849e-01	0.768344	1
hDel_6528__1250	11	3.4942e-01	2.6481e-01	0.765721	1
hDel_4926__1500	13	3.4949e-01	2.6472e-01	0.765721	1
hDel_5994__2250	6	3.4986e-01	3.1056e-01	0.801861	0
hDel_3426__1500	28	3.5023e-01	2.9659e-01	0.801861	2
hDel_4901__1000	9	3.5035e-01	2.7802e-01	0.779650	1
hDel_2657__500	7	3.5078e-01	2.8861e-01	0.792133	0
hDel_251__7750	16	3.5105e-01	2.8455e-01	0.787433	1
hDel_596__0	15	3.5106e-01	2.7343e-01	0.776450	1
hDel_1200__500	8	3.5121e-01	2.7975e-01	0.781311	1
hDel_450__2250	10	3.5131e-01	2.7175e-01	0.775323	1
hDel_3711__3500	24	3.5148e-01	3.2803e-01	0.812895	2
hDel_2055__4000	8	3.5189e-01	2.7975e-01	0.781311	1
hDel_636__30000	6	3.5234e-01	3.1056e-01	0.801861	0
hDel_2781__8250	7	3.5265e-01	2.9388e-01	0.798621	0
hDel_1460__250	7	3.5276e-01	2.9388e-01	0.798621	0
hDel_3326__750	5	3.5278e-01	3.1035e-01	0.801861	0
hDel_50__4000	11	3.5289e-01	2.7163e-01	0.775323	1
hDel_1958__1500	9	3.5300e-01	2.8726e-01	0.789721	1
hDel_5940__1500	12	3.5352e-01	2.6551e-01	0.765721	1
hDel_6144__2000	6	3.5367e-01	3.1056e-01	0.801861	0
hDel_4578__1750	5	3.5430e-01	3.1220e-01	0.803553	0
hDel_6053__6500	22	3.5554e-01	3.4084e-01	0.822414	2
hDel_473__0	5	3.5579e-01	3.1404e-01	0.805280	0
hDel_6931__1250	18	3.5583e-01	3.0933e-01	0.801861	1
hDel_4603__1250	11	3.5591e-01	2.7163e-01	0.775323	1
hDel_6206__5500	6	3.5604e-01	3.1275e-01	0.803814	0
hDel_2369__500	15	3.5741e-01	2.7736e-01	0.779650	1
hDel_5631__1500	11	3.5742e-01	2.7502e-01	0.776450	1
hDel_6663__500	23	3.5766e-01	3.3873e-01	0.820874	1
hDel_3456__7500	5	3.5783e-01	3.1590e-01	0.806370	0
hDel_5337__10250	9	3.5806e-01	2.9341e-01	0.798621	1
hDel_794__7250	7	3.5817e-01	2.9908e-01	0.801861	0
hDel_772__26500	6	3.5840e-01	3.1492e-01	0.805384	0
hDel_1863__5000	7	3.5850e-01	2.9908e-01	0.801861	0
hDel_1246__0	11	3.5876e-01	2.7502e-01	0.776450	1
hDel_1306__4750	6	3.5887e-01	3.1492e-01	0.805384	0
hDel_7156__1250	11	3.5993e-01	2.7502e-01	0.776450	1
hDel_1997__1750	18	3.6041e-01	3.0933e-01	0.801861	1
hDel_3909__250	5	3.6097e-01	3.1954e-01	0.811819	0
hDel_4985__5250	11	3.6143e-01	2.7502e-01	0.776450	1
hDel_6518__0	17	3.6154e-01	2.9531e-01	0.800069	1
hDel_399__4750	11	3.6168e-01	2.7502e-01	0.776450	1
hDel_3711__250	21	3.6175e-01	3.4739e-01	0.826355	1
hDel_2967__1500	6	3.6188e-01	3.1934e-01	0.811819	0
hDel_2781__3250	7	3.6219e-01	3.0683e-01	0.801861	0
hDel_4590__750	7	3.6241e-01	3.0683e-01	0.801861	0
hDel_2823__1750	8	3.6283e-01	2.9407e-01	0.798621	1
hDel_5623__750	19	3.6339e-01	3.2807e-01	0.812895	1
hDel_3303__15250	11	3.6343e-01	2.7848e-01	0.779650	1
hDel_4172__1000	10	3.6376e-01	2.7830e-01	0.779650	1
hDel_4149__8250	5	3.6379e-01	3.2135e-01	0.811819	0
hDel_6098__500	18	3.6389e-01	3.0933e-01	0.801861	1
hDel_4987__250	8	3.6418e-01	2.9407e-01	0.798621	1
hDel_6185__4250	18	3.6536e-01	3.0933e-01	0.801861	1
hDel_1003__6250	8	3.6645e-01	2.9407e-01	0.798621	1
hDel_2260__1000	5	3.6660e-01	3.2683e-01	0.812895	0
hDel_1117__14000	11	3.6674e-01	2.8527e-01	0.788138	1
hDel_1200__2500	5	3.6688e-01	3.2683e-01	0.812895	0
hDel_4530__0	18	3.6736e-01	3.0933e-01	0.801861	1
hDel_1939__7250	5	3.6869e-01	3.2865e-01	0.812895	0
hDel_1003__12000	9	3.6896e-01	3.0263e-01	0.801861	1
hDel_1939__9000	5	3.6920e-01	3.2865e-01	0.812895	0
hDel_1441__2500	22	3.6979e-01	3.5835e-01	0.829205	2
hDel_4985__2000	6	3.7029e-01	3.2588e-01	0.812895	0
hDel_4169__500	9	3.7038e-01	3.0565e-01	0.801861	1
hDel_5245__4000	6	3.7112e-01	3.2588e-01	0.812895	0
hDel_4829__1000	5	3.7128e-01	3.3045e-01	0.814354	0
hDel_2333__0	6	3.7149e-01	3.2588e-01	0.812895	0
hDel_2186__1750	11	3.7184e-01	2.8527e-01	0.788138	1
hDel_6633__250	19	3.7277e-01	3.2807e-01	0.812895	1
hDel_7051__1750	7	3.7279e-01	3.2192e-01	0.811819	0
hDel_396__3250	7	3.7279e-01	3.2192e-01	0.811819	0
hDel_4397__500	40	3.7284e-01	3.3099e-01	0.815088	2
hDel_6274__1250	22	3.7365e-01	3.6147e-01	0.829205	1
hDel_4603__1750	6	3.7418e-01	3.2807e-01	0.812895	0
hDel_251__7250	9	3.7438e-01	3.0565e-01	0.801861	1
hDel_3303__8750	8	3.7470e-01	3.0822e-01	0.801861	1
hDel_1094__250	13	3.7488e-01	2.8666e-01	0.788960	1
hDel_293__750	28	3.7488e-01	3.3563e-01	0.816959	2
hDel_6002__1250	10	3.7503e-01	2.9447e-01	0.799077	1
hDel_1611__250	5	3.7516e-01	3.3323e-01	0.816959	0
hDel_6467__1250	5	3.7540e-01	3.3414e-01	0.816959	0
hDel_251__8250	14	3.7540e-01	2.8798e-01	0.791069	1
hDel_4859__8500	12	3.7542e-01	2.8674e-01	0.788960	1
hDel_6973__0	7	3.7556e-01	3.2441e-01	0.812895	0
hDel_681__3000	11	3.7569e-01	2.9204e-01	0.797651	1
hDel_3303__9750	5	3.7575e-01	3.3596e-01	0.816959	0
hDel_2311__4750	11	3.7593e-01	2.9204e-01	0.797651	1
hDel_3059__13250	9	3.7687e-01	3.0871e-01	0.801861	1
hDel_6944__500	9	3.7855e-01	3.0871e-01	0.801861	1
hDel_2623__1750	7	3.7875e-01	3.3181e-01	0.816492	0
hDel_5340__250	13	3.7966e-01	2.9033e-01	0.796199	1
hDel_553__2500	19	3.7996e-01	3.2807e-01	0.812895	1
hDel_2610__7750	8	3.8071e-01	3.1404e-01	0.805280	1
hDel_5075__500	8	3.8095e-01	3.1404e-01	0.805280	1
hDel_794__6750	10	3.8186e-01	3.0908e-01	0.801861	1
hDel_6053__6750	17	3.8202e-01	3.0717e-01	0.801861	1
hDel_4724__500	9	3.8210e-01	3.0871e-01	0.801861	1
hDel_4529__10250	9	3.8223e-01	3.0871e-01	0.801861	1
hDel_3722__2250	5	3.8235e-01	3.4136e-01	0.822414	0
hDel_330__2000	17	3.8301e-01	3.0717e-01	0.801861	1
hDel_448__1000	8	3.8328e-01	3.1693e-01	0.808362	1
hDel_361__3750	23	3.8333e-01	3.7324e-01	0.832889	2
hDel_4166__1000	9	3.8350e-01	3.0872e-01	0.801861	1
hDel_6269__500	9	3.8370e-01	3.0872e-01	0.801861	1
hDel_2585__250	26	3.8375e-01	3.6046e-01	0.829205	1
hDel_845__6250	24	3.8479e-01	3.6609e-01	0.831541	2
hDel_1003__6500	7	3.8518e-01	3.3679e-01	0.816959	0
hDel_3059__14750	12	3.8520e-01	2.9740e-01	0.801861	1
hDel_3711__2000	17	3.8546e-01	3.1110e-01	0.802640	1
hDel_6467__1000	6	3.8569e-01	3.4102e-01	0.822414	0
hDel_4590__2500	25	3.8585e-01	3.6212e-01	0.829205	1
hDel_1441__4250	12	3.8668e-01	2.9740e-01	0.801861	1
hDel_2024__750	11	3.8693e-01	3.0227e-01	0.801861	1
hDel_3294__3250	12	3.8721e-01	2.9740e-01	0.801861	1
hDel_5595__1250	6	3.8723e-01	3.4208e-01	0.822414	0
hDel_6528__5000	9	3.8781e-01	3.0872e-01	0.801861	1
hDel_6053__4500	5	3.8787e-01	3.4669e-01	0.826348	0
hDel_2425__250	10	3.8847e-01	3.2032e-01	0.811819	1
hDel_6303__500	27	3.8864e-01	3.6565e-01	0.831541	2
hDel_6904__750	6	3.8873e-01	3.4630e-01	0.826348	0
hDel_2028__0	21	3.8922e-01	3.6325e-01	0.829205	1
hDel_4069__0	5	3.8944e-01	3.5206e-01	0.828634	0
hDel_6057__6500	6	3.8999e-01	3.4737e-01	0.826355	0
hDel_2967__1250	9	3.9059e-01	3.0872e-01	0.801861	1
hDel_1930__1250	5	3.9074e-01	3.5552e-01	0.829205	0
hDel_53__5250	10	3.9080e-01	3.2032e-01	0.811819	1
hDel_532__1500	24	3.9097e-01	3.6917e-01	0.831541	1
hDel_5452__4250	9	3.9099e-01	3.0872e-01	0.801861	1
hDel_366__1000	18	3.9112e-01	3.2121e-01	0.811819	1
hDel_7115__5750	7	3.9114e-01	3.4655e-01	0.826348	0
hDel_4157__4250	12	3.9129e-01	3.0444e-01	0.801861	1
hDel_2020__10750	8	3.9141e-01	3.2843e-01	0.812895	0
hDel_4926__0	12	3.9146e-01	3.0444e-01	0.801861	1
hDel_6949__10500	6	3.9162e-01	3.4950e-01	0.828396	0
hDel_2234__250	5	3.9189e-01	3.5903e-01	0.829205	0
hDel_935__0	11	3.9237e-01	3.0227e-01	0.801861	1
hDel_1904__750	5	3.9327e-01	3.6076e-01	0.829205	0
hDel_76__500	17	3.9348e-01	3.1503e-01	0.805384	1
hDel_772__19250	32	3.9352e-01	3.4302e-01	0.822414	2
hDel_681__2000	7	3.9353e-01	3.5146e-01	0.828396	0
hDel_7179__4500	7	3.9384e-01	3.5146e-01	0.828396	0
hDel_2685__1000	12	3.9397e-01	3.0796e-01	0.801861	1
hDel_5637__1500	13	3.9397e-01	3.0864e-01	0.801861	1
hDel_4393__250	21	3.9428e-01	3.6325e-01	0.829205	1
hDel_4149__7000	15	3.9455e-01	3.0803e-01	0.801861	1
hDel_5689__750	41	3.9503e-01	3.5782e-01	0.829205	3
hDel_2781__6750	16	3.9534e-01	3.0399e-01	0.801861	1
hDel_3726__2000	11	3.9570e-01	3.0565e-01	0.801861	1
hDel_6949__4000	9	3.9585e-01	3.2101e-01	0.811819	1
hDel_6811__1750	6	3.9612e-01	3.4950e-01	0.828396	0
hDel_1168__2000	9	3.9630e-01	3.2101e-01	0.811819	1
hDel_7044__5250	13	3.9658e-01	3.0864e-01	0.801861	1
hDel_7235__9750	10	3.9675e-01	3.2355e-01	0.812895	1
hDel_1306__4250	6	3.9711e-01	3.5158e-01	0.828396	0
hDel_3726__1500	8	3.9722e-01	3.3409e-01	0.816959	0
hDel_514__7250	11	3.9728e-01	3.0565e-01	0.801861	1
hDel_1665__3250	16	3.9817e-01	3.0787e-01	0.801861	1
hDel_5156__2000	10	3.9906e-01	3.3007e-01	0.814354	1
hDel_5337__5000	8	3.9944e-01	3.3687e-01	0.816959	0
hDel_6528__5500	9	3.9957e-01	3.2410e-01	0.812895	1
hDel_7235__10250	11	3.9996e-01	3.1241e-01	0.803553	1
hDel_794__2750	7	4.0035e-01	3.5386e-01	0.829205	0
hDel_1003__500	7	4.0066e-01	3.5386e-01	0.829205	0
hDel_4263__8000	18	4.0079e-01	3.2522e-01	0.812895	1
hDel_6234__2250	25	4.0082e-01	3.8207e-01	0.837071	1
hDel_6528__1000	19	4.0092e-01	3.4004e-01	0.822271	1
hDel_3530__1250	10	4.0093e-01	3.3007e-01	0.814354	1
hDel_3099__500	22	4.0186e-01	3.8066e-01	0.837071	1
hDel_4277__750	12	4.0186e-01	3.1505e-01	0.805384	1
hDel_6144__0	14	4.0242e-01	3.1036e-01	0.801861	1
hDel_4590__0	5	4.0244e-01	3.7111e-01	0.832440	0
hDel_6394__38750	10	4.0308e-01	3.3327e-01	0.816959	1
hDel_76__0	8	4.0391e-01	3.4523e-01	0.825881	0
hDel_4987__500	5	4.0433e-01	3.7452e-01	0.832909	0
hDel_5084__3750	10	4.0493e-01	3.3327e-01	0.816959	1
hDel_7179__5500	5	4.0496e-01	3.7622e-01	0.833439	0
hDel_3601__1000	19	4.0556e-01	3.4004e-01	0.822271	1
hDel_71__1750	13	4.0597e-01	3.1591e-01	0.806370	1
hDel_1110__500	16	4.0626e-01	3.1949e-01	0.811819	1
hDel_3090__1250	7	4.0639e-01	3.6103e-01	0.829205	0
hDel_4166__4250	6	4.0658e-01	3.5989e-01	0.829205	0
hDel_1037__500	7	4.0812e-01	3.6103e-01	0.829205	0
hDel_251__13250	8	4.0841e-01	3.5348e-01	0.829205	0
hDel_6931__750	18	4.0907e-01	3.2921e-01	0.813697	1
hDel_2613__0	8	4.0910e-01	3.5348e-01	0.829205	0
hDel_5523__750	13	4.0935e-01	3.1954e-01	0.811819	1
hDel_2024__3000	6	4.1051e-01	3.6403e-01	0.830009	0
hDel_4720__7750	10	4.1090e-01	3.3646e-01	0.816959	1
hDel_6949__2500	5	4.1114e-01	3.8136e-01	0.837071	0
hDel_1478__5250	7	4.1116e-01	3.6343e-01	0.829205	0
hDel_5795__250	5	4.1166e-01	3.8136e-01	0.837071	0
hDel_4191__1000	16	4.1204e-01	3.2335e-01	0.812895	1
hDel_147__250	13	4.1253e-01	3.1954e-01	0.811819	1
hDel_494__3750	5	4.1277e-01	3.8304e-01	0.837963	0
hDel_3326__500	6	4.1283e-01	3.6605e-01	0.831541	0
hDel_1094__1500	15	4.1372e-01	3.2330e-01	0.812895	1
hDel_6185__4000	14	4.1378e-01	3.2163e-01	0.811819	1
hDel_1880__0	9	4.1405e-01	3.4255e-01	0.822414	1
hDel_422__500	6	4.1419e-01	3.6808e-01	0.831541	0
hDel_5221__6000	6	4.1428e-01	3.6808e-01	0.831541	0
hDel_3388__3500	11	4.1444e-01	3.3963e-01	0.822271	1
hDel_6206__2750	9	4.1450e-01	3.4255e-01	0.822414	1
hDel_6057__500	9	4.1450e-01	3.4255e-01	0.822414	1
hDel_5980__4500	12	4.1478e-01	3.2574e-01	0.812895	1
hDel_2347__0	6	4.1515e-01	3.6908e-01	0.831541	0
hDel_5883__1750	10	4.1555e-01	3.3646e-01	0.816959	1
hDel_7030__0	15	4.1568e-01	3.2330e-01	0.812895	1
hDel_3303__3250	6	4.1572e-01	3.7008e-01	0.831541	0
hDel_4166__4500	8	4.1590e-01	3.6159e-01	0.829205	0
hDel_1431__500	6	4.1611e-01	3.7209e-01	0.832440	0
hDel_3013__5000	11	4.1628e-01	3.4301e-01	0.822414	1
hDel_361__4000	11	4.1628e-01	3.4301e-01	0.822414	1
hDel_5156__1250	8	4.1630e-01	3.6159e-01	0.829205	0
hDel_366__750	10	4.1653e-01	3.3646e-01	0.816959	1
hDel_6057__2750	18	4.1749e-01	3.3318e-01	0.816959	1
hDel_1958__2750	6	4.1768e-01	3.7209e-01	0.832440	0
hDel_5523__3000	8	4.1817e-01	3.6694e-01	0.831541	0
hDel_2610__2000	8	4.1851e-01	3.6958e-01	0.831541	0
hDel_6002__2750	7	4.1856e-01	3.6815e-01	0.831541	0
hDel_4601__1000	7	4.1856e-01	3.6815e-01	0.831541	0
hDel_2781__7500	7	4.1871e-01	3.6815e-01	0.831541	0
hDel_4166__2000	16	4.1887e-01	3.2723e-01	0.812895	1
hDel_2823__13250	5	4.1984e-01	3.8650e-01	0.841986	0
hDel_1306__0	8	4.2049e-01	3.6958e-01	0.831541	0
hDel_2676__4250	15	4.2093e-01	3.2707e-01	0.812895	1
hDel_3740__19750	8	4.2123e-01	3.7092e-01	0.832440	0
hDel_4686__500	19	4.2147e-01	3.4814e-01	0.827546	1
hDel_516__43750	9	4.2203e-01	3.5171e-01	0.828396	1
hDel_5084__2250	8	4.2252e-01	3.7493e-01	0.832909	0
hDel_4210__0	6	4.2266e-01	3.7807e-01	0.835342	0
hDel_6057__3000	5	4.2274e-01	3.9665e-01	0.843601	0
hDel_6993__0	7	4.2280e-01	3.7284e-01	0.832572	0
hDel_6185__7500	17	4.2299e-01	3.3674e-01	0.816959	1
hDel_5412__750	7	4.2309e-01	3.7285e-01	0.832572	0
hDel_1863__6000	5	4.2311e-01	3.9665e-01	0.843601	0
hDel_1863__4000	9	4.2385e-01	3.5171e-01	0.828396	0
hDel_4720__5250	9	4.2454e-01	3.5171e-01	0.828396	0
hDel_76__7000	13	4.2499e-01	3.3408e-01	0.816959	1
hDel_1740__0	11	4.2558e-01	3.4985e-01	0.828396	1
hDel_399__5500	6	4.2581e-01	3.8210e-01	0.837071	0
hDel_5412__1750	15	4.2583e-01	3.3480e-01	0.816959	1
hDel_2020__4000	7	4.2597e-01	3.7521e-01	0.832909	0
hDel_6206__4750	10	4.2606e-01	3.4304e-01	0.822414	1
hDel_5623__1000	5	4.2614e-01	3.9829e-01	0.845490	0
hDel_5156__4000	9	4.2667e-01	3.5480e-01	0.829205	0
hDel_3456__7750	16	4.2670e-01	3.3505e-01	0.816959	1
hDel_6899__0	16	4.2778e-01	3.3505e-01	0.816959	1
hDel_4603__0	15	4.2786e-01	3.3480e-01	0.816959	1
hDel_6007__1750	7	4.2844e-01	3.8209e-01	0.837071	0
hDel_1546__1750	13	4.2985e-01	3.4136e-01	0.822414	1
hDel_5738__118000	5	4.3022e-01	3.9829e-01	0.845490	0
hDel_2685__500	9	4.3102e-01	3.6092e-01	0.829205	0
hDel_2823__10250	6	4.3104e-01	3.8413e-01	0.839336	0
hDel_5962__4750	15	4.3110e-01	3.3480e-01	0.816959	1
hDel_6391__2500	10	4.3128e-01	3.5274e-01	0.829076	1
hDel_330__2250	9	4.3140e-01	3.6092e-01	0.829205	0
hDel_4285__0	12	4.3152e-01	3.4339e-01	0.822666	1
hDel_647__2000	12	4.3201e-01	3.4514e-01	0.825881	1
hDel_2781__8500	11	4.3264e-01	3.5999e-01	0.829205	1
hDel_1232__1750	12	4.3274e-01	3.4690e-01	0.826348	1
hDel_532__2000	5	4.3279e-01	4.0157e-01	0.846011	0
hDel_7179__16250	12	4.3322e-01	3.4690e-01	0.826348	1
hDel_6002__3250	10	4.3415e-01	3.5274e-01	0.829076	1
hDel_978__1000	6	4.3521e-01	3.9207e-01	0.841986	0
hDel_6125__750	7	4.3595e-01	3.8672e-01	0.841986	0
hDel_1062__2750	6	4.3601e-01	3.9207e-01	0.841986	0
hDel_2024__3250	8	4.3656e-01	3.9070e-01	0.841986	0
hDel_4859__5000	7	4.3658e-01	3.8898e-01	0.841986	0
hDel_2635__6000	13	4.3686e-01	3.4866e-01	0.827597	1
hDel_1647__1750	8	4.3711e-01	3.9070e-01	0.841986	0
hDel_5084__500	7	4.3736e-01	3.9123e-01	0.841986	0
hDel_6143__750	11	4.3741e-01	3.6336e-01	0.829205	1
hDel_6456__61500	13	4.3755e-01	3.4866e-01	0.827597	1
hDel_118__500	10	4.3762e-01	3.5925e-01	0.829205	1
hDel_5337__4500	6	4.3783e-01	3.9207e-01	0.841986	0
hDel_6949__9500	5	4.3808e-01	4.0978e-01	0.852288	0
hDel_4590__2000	5	4.3855e-01	4.0978e-01	0.852288	0
hDel_1094__1250	8	4.3865e-01	3.9070e-01	0.841986	0
hDel_7235__4750	5	4.3869e-01	4.1141e-01	0.852288	0
hDel_5835__0	9	4.3983e-01	3.7588e-01	0.833254	0
hDel_2545__1000	11	4.4023e-01	3.6336e-01	0.829205	1
hDel_5648__1000	14	4.4148e-01	3.5155e-01	0.828396	1
hDel_4393__1000	8	4.4172e-01	3.9070e-01	0.841986	0
hDel_1441__500	5	4.4187e-01	4.1629e-01	0.853962	0
hDel_5412__500	7	4.4192e-01	3.9352e-01	0.841986	0
hDel_5337__2250	9	4.4240e-01	3.7882e-01	0.835899	0
hDel_4706__5750	11	4.4251e-01	3.6336e-01	0.829205	1
hDel_2623__500	5	4.4266e-01	4.1629e-01	0.853962	0
hDel_1094__2500	9	4.4283e-01	3.7882e-01	0.835899	0
hDel_2044__2250	11	4.4303e-01	3.6336e-01	0.829205	1
hDel_5964__500	16	4.4312e-01	3.4676e-01	0.826348	1
hDel_1062__2250	7	4.4341e-01	3.9352e-01	0.841986	0
hDel_6119__4000	18	4.4395e-01	3.5704e-01	0.829205	1
hDel_5738__12000	9	4.4422e-01	3.8325e-01	0.837963	0
hDel_3059__1250	15	4.4545e-01	3.5014e-01	0.828396	1
hDel_3303__13000	9	4.4556e-01	3.8474e-01	0.839567	0
hDel_2657__2000	11	4.4567e-01	3.6336e-01	0.829205	1
hDel_448__1750	11	4.4596e-01	3.6336e-01	0.829205	1
hDel_4277__2250	6	4.4623e-01	4.0384e-01	0.848589	0
hDel_2610__4750	8	4.4630e-01	3.9586e-01	0.843502	0
hDel_4277__2750	8	4.4641e-01	3.9586e-01	0.843502	0
hDel_6206__4500	8	4.4651e-01	3.9586e-01	0.843502	0
hDel_361__3500	19	4.4669e-01	3.6008e-01	0.829205	1
hDel_6206__3500	10	4.4770e-01	3.7229e-01	0.832440	1
hDel_1078__2500	15	4.4781e-01	3.5781e-01	0.829205	1
hDel_330__1750	11	4.4837e-01	3.6336e-01	0.829205	1
hDel_5337__3500	12	4.4853e-01	3.7169e-01	0.832440	1
hDel_1306__3250	5	4.4901e-01	4.2435e-01	0.864357	0
hDel_2354__9000	5	4.4908e-01	4.2435e-01	0.864357	0
hDel_6528__2750	12	4.4924e-01	3.7169e-01	0.832440	1
hDel_5681__750	9	4.4937e-01	3.9341e-01	0.841986	0
hDel_3909__0	14	4.4950e-01	3.5525e-01	0.829205	1
hDel_2425__3750	7	4.4951e-01	4.0261e-01	0.847687	0
hDel_3429__3500	9	4.4961e-01	3.9341e-01	0.841986	0
hDel_6002__4250	8	4.5052e-01	4.0098e-01	0.846011	0
hDel_3426__250	30	4.5107e-01	4.3254e-01	0.873929	2
hDel_6053__750	10	4.5176e-01	3.7548e-01	0.832909	1
hDel_6222__1750	13	4.5182e-01	3.5963e-01	0.829205	1
hDel_583__1500	6	4.5204e-01	4.2121e-01	0.860907	0
hDel_4172__3500	10	4.5236e-01	3.7548e-01	0.832909	1
hDel_6447__2000	11	4.5237e-01	3.6336e-01	0.829205	1
hDel_6091__250	13	4.5267e-01	3.5963e-01	0.829205	1
hDel_4926__2250	16	4.5272e-01	3.5453e-01	0.829205	1
hDel_7044__3250	9	4.5285e-01	3.9341e-01	0.841986	0
hDel_6053__4750	10	4.5288e-01	3.7548e-01	0.832909	1
hDel_3585__3500	9	4.5351e-01	3.9341e-01	0.841986	0
hDel_2044__1500	14	4.5351e-01	3.6269e-01	0.829205	1
hDel_845__8500	15	4.5473e-01	3.6165e-01	0.829205	1
hDel_647__250	8	4.5610e-01	4.0613e-01	0.851351	0
hDel_6234__6000	15	4.5618e-01	3.6165e-01	0.829205	1
hDel_3373__47250	11	4.5705e-01	3.7015e-01	0.831541	1
hDel_6188__250	13	4.5706e-01	3.6692e-01	0.831541	1
hDel_6949__7750	8	4.5722e-01	4.0870e-01	0.852288	0
hDel_7021__46500	11	4.5727e-01	3.7015e-01	0.831541	1
hDel_4548__1000	28	4.5843e-01	4.4545e-01	0.876703	2
hDel_613__15500	9	4.5905e-01	4.0486e-01	0.849744	0
hDel_3060__4250	8	4.5919e-01	4.0870e-01	0.852288	0
hDel_935__500	11	4.5942e-01	3.7697e-01	0.834005	1
hDel_2055__1250	6	4.5961e-01	4.2697e-01	0.867289	0
hDel_4172__2000	6	4.5977e-01	4.2697e-01	0.867289	0
hDel_1939__6000	5	4.5980e-01	4.3554e-01	0.876314	0
hDel_3567__0	17	4.6021e-01	3.6626e-01	0.831541	1
hDel_3900__4000	9	4.6071e-01	4.1055e-01	0.852288	0
hDel_2620__3500	18	4.6112e-01	3.6506e-01	0.831541	1
hDel_1997__9000	29	4.6129e-01	4.3083e-01	0.871987	2
hDel_5025__8750	11	4.6142e-01	3.8041e-01	0.837071	1
hDel_2093__17250	14	4.6164e-01	3.7015e-01	0.831541	1
hDel_4724__3750	11	4.6213e-01	3.8041e-01	0.837071	1
hDel_3483__3750	14	4.6218e-01	3.7015e-01	0.831541	1
hDel_855__2000	6	4.6230e-01	4.3070e-01	0.871987	0
hDel_1385__1250	8	4.6264e-01	4.0870e-01	0.852288	0
hDel_1003__13000	30	4.6273e-01	4.4037e-01	0.876314	1
hDel_4061__500	14	4.6280e-01	3.7015e-01	0.831541	1
hDel_1939__6500	8	4.6290e-01	4.0870e-01	0.852288	0
hDel_1927__6000	5	4.6355e-01	4.3870e-01	0.876314	0
hDel_6274__4750	24	4.6356e-01	4.1936e-01	0.858689	1
hDel_4781__500	7	4.6377e-01	4.1374e-01	0.853571	0
hDel_6528__6500	9	4.6419e-01	4.1055e-01	0.852288	0
hDel_3909__750	9	4.6419e-01	4.1055e-01	0.852288	0
hDel_7115__5000	11	4.6448e-01	3.8041e-01	0.837071	1
hDel_2967__2000	7	4.6517e-01	4.1486e-01	0.853962	0
hDel_5681__0	8	4.6522e-01	4.1123e-01	0.852288	0
hDel_3545__500	12	4.6577e-01	3.8931e-01	0.841986	1
hDel_2020__10250	8	4.6601e-01	4.1248e-01	0.853571	0
hDel_4285__250	11	4.6632e-01	3.8041e-01	0.837071	1
hDel_4410__500	22	4.6663e-01	4.0075e-01	0.846011	1
hDel_794__250	10	4.6707e-01	3.9159e-01	0.841986	0
hDel_3545__750	5	4.6737e-01	4.4184e-01	0.876314	0
hDel_4082__1750	17	4.6838e-01	3.7409e-01	0.832909	1
hDel_1306__2000	8	4.6869e-01	4.1625e-01	0.853962	0
hDel_448__750	6	4.6891e-01	4.3820e-01	0.876314	0
hDel_6190__3500	6	4.6927e-01	4.3820e-01	0.876314	0
hDel_2136__3750	11	4.6936e-01	3.8716e-01	0.841986	1
hDel_1939__7500	8	4.6984e-01	4.1625e-01	0.853962	0
hDel_3310__17500	6	4.6991e-01	4.3820e-01	0.876314	0
hDel_4624__750	15	4.6994e-01	3.7691e-01	0.834005	1
hDel_2613__6500	5	4.7029e-01	4.4497e-01	0.876703	0
hDel_794__2500	5	4.7036e-01	4.4497e-01	0.876703	0
hDel_2610__250	10	4.7099e-01	4.0106e-01	0.846011	0
hDel_3711__4250	18	4.7108e-01	3.8101e-01	0.837071	1
hDel_2545__750	20	4.7116e-01	3.8235e-01	0.837077	1
hDel_5075__750	21	4.7158e-01	3.8723e-01	0.841986	1
hDel_2055__5250	8	4.7182e-01	4.2246e-01	0.862414	0
hDel_6137__2250	11	4.7188e-01	3.9388e-01	0.841986	1
hDel_4890__6750	6	4.7208e-01	4.4008e-01	0.876314	0
hDel_3239__0	13	4.7219e-01	3.9605e-01	0.843502	1
hDel_3181__1000	12	4.7219e-01	3.8931e-01	0.841986	1
hDel_3545__2000	5	4.7220e-01	4.4497e-01	0.876703	0
hDel_583__750	5	4.7231e-01	4.4497e-01	0.876703	0
hDel_845__4500	7	4.7285e-01	4.2471e-01	0.864357	0
