group_id	items_in_group	lo_value	p	FDR	goodsgrna
hDel_3224__1500	5	7.6566e-01	7.4904e-01	0.986272	0
hDel_6154__14000	8	7.6567e-01	7.5561e-01	0.986307	0
hDel_772__14750	9	7.6570e-01	7.5251e-01	0.986307	0
hDel_772__14500	9	7.6570e-01	7.5251e-01	0.986307	0
hDel_636__27750	8	7.6574e-01	7.5561e-01	0.986307	0
hDel_2233__250	5	7.6577e-01	7.4904e-01	0.986272	0
hDel_2233__500	5	7.6577e-01	7.4904e-01	0.986272	0
hDel_5839__500	9	7.6580e-01	7.5251e-01	0.986307	0
hDel_6246__500	7	7.6580e-01	7.5361e-01	0.986307	0
hDel_2174__5250	8	7.6585e-01	7.5561e-01	0.986307	0
hDel_1331__7500	8	7.6585e-01	7.5561e-01	0.986307	0
hDel_3491__4500	5	7.6586e-01	7.4904e-01	0.986272	0
hDel_2098__-250	10	7.6598e-01	7.5525e-01	0.986307	0
hDel_4618__15500	7	7.6599e-01	7.5395e-01	0.986307	0
hDel_6456__41250	8	7.6605e-01	7.5561e-01	0.986307	0
hDel_4418__1000	6	7.6610e-01	7.5350e-01	0.986307	0
hDel_4522__2250	9	7.6612e-01	7.5337e-01	0.986307	0
hDel_1284__12000	9	7.6615e-01	7.5337e-01	0.986307	0
hDel_1733__750	7	7.6619e-01	7.5430e-01	0.986307	0
hDel_514__8500	9	7.6624e-01	7.5337e-01	0.986307	0
hDel_514__8250	9	7.6624e-01	7.5337e-01	0.986307	0
hDel_516__21750	5	7.6625e-01	7.4957e-01	0.986307	0
hDel_3864__500	7	7.6625e-01	7.5430e-01	0.986307	0
hDel_3400__1000	8	7.6627e-01	7.5638e-01	0.986307	0
hDel_4497__750	9	7.6630e-01	7.5337e-01	0.986307	0
hDel_3251__-250	8	7.6643e-01	7.5638e-01	0.986307	0
hDel_6021__1250	8	7.6645e-01	7.5638e-01	0.986307	0
hDel_5591__1250	10	7.6651e-01	7.5619e-01	0.986307	0
hDel_5591__1000	10	7.6651e-01	7.5619e-01	0.986307	0
hDel_5753__250	8	7.6654e-01	7.5638e-01	0.986307	0
hDel_4671__0	10	7.6658e-01	7.5619e-01	0.986307	0
hDel_3541__0	11	7.6659e-01	7.5863e-01	0.986307	0
hDel_5529__0	8	7.6661e-01	7.5717e-01	0.986307	0
hDel_7235__11750	9	7.6663e-01	7.5681e-01	0.986307	0
hDel_6244__250	8	7.6664e-01	7.5717e-01	0.986307	0
hDel_3943__2000	6	7.6665e-01	7.5350e-01	0.986307	0
hDel_2747__0	10	7.6668e-01	7.5619e-01	0.986307	0
hDel_4229__7250	8	7.6676e-01	7.5717e-01	0.986307	0
hDel_845__3750	8	7.6676e-01	7.5717e-01	0.986307	0
hDel_2812__2750	6	7.6681e-01	7.5350e-01	0.986307	0
hDel_3270__250	14	7.6682e-01	7.7006e-01	0.986307	0
hDel_4155__0	6	7.6684e-01	7.5381e-01	0.986307	0
hDel_1499__250	10	7.6684e-01	7.5619e-01	0.986307	0
hDel_612__1500	10	7.6691e-01	7.5619e-01	0.986307	0
hDel_612__1250	10	7.6691e-01	7.5619e-01	0.986307	0
hDel_5356__7750	6	7.6695e-01	7.5412e-01	0.986307	0
hDel_5050__0	10	7.6698e-01	7.5619e-01	0.986307	0
hDel_6175__-250	10	7.6700e-01	7.5619e-01	0.986307	0
hDel_2718__4750	10	7.6700e-01	7.5619e-01	0.986307	0
hDel_2718__5000	10	7.6700e-01	7.5619e-01	0.986307	0
hDel_138__0	9	7.6701e-01	7.5681e-01	0.986307	0
hDel_3564__3000	9	7.6701e-01	7.5681e-01	0.986307	0
hDel_5383__0	6	7.6711e-01	7.5412e-01	0.986307	0
hDel_6176__1000	10	7.6718e-01	7.5619e-01	0.986307	0
hDel_450__1000	10	7.6724e-01	7.5712e-01	0.986307	0
hDel_7028__28750	10	7.6727e-01	7.5712e-01	0.986307	0
hDel_4859__10500	9	7.6728e-01	7.5681e-01	0.986307	0
hDel_654__1750	9	7.6728e-01	7.5681e-01	0.986307	0
hDel_1140__250	9	7.6728e-01	7.5681e-01	0.986307	0
hDel_753__500	10	7.6731e-01	7.5712e-01	0.986307	0
hDel_687__3000	6	7.6734e-01	7.5412e-01	0.986307	0
hDel_5180__1500	5	7.6735e-01	7.5117e-01	0.986307	0
hDel_2971__6000	6	7.6735e-01	7.5412e-01	0.986307	0
hDel_5826__17250	5	7.6746e-01	7.5117e-01	0.986307	0
hDel_4001__3500	5	7.6746e-01	7.5117e-01	0.986307	0
hDel_689__5500	6	7.6747e-01	7.5412e-01	0.986307	0
hDel_2306__-250	8	7.6753e-01	7.5717e-01	0.986307	0
hDel_3869__60500	6	7.6757e-01	7.5412e-01	0.986307	0
hDel_1950__-250	16	7.6757e-01	7.6466e-01	0.986307	0
hDel_4560__250	10	7.6759e-01	7.5712e-01	0.986307	0
hDel_2163__3000	5	7.6760e-01	7.5117e-01	0.986307	0
hDel_2575__250	9	7.6760e-01	7.5681e-01	0.986307	0
hDel_5752__1750	8	7.6762e-01	7.5717e-01	0.986307	0
hDel_3869__52750	9	7.6773e-01	7.5681e-01	0.986307	0
hDel_4926__1000	7	7.6777e-01	7.5572e-01	0.986307	0
hDel_3429__5750	6	7.6777e-01	7.5412e-01	0.986307	0
hDel_3373__52250	9	7.6780e-01	7.5681e-01	0.986307	0
hDel_6489__1750	6	7.6789e-01	7.5412e-01	0.986307	0
hDel_3341__250	7	7.6793e-01	7.5644e-01	0.986307	0
hDel_4038__1500	6	7.6797e-01	7.5412e-01	0.986307	0
hDel_1598__4750	8	7.6806e-01	7.5717e-01	0.986307	0
hDel_463__3250	7	7.6808e-01	7.5782e-01	0.986307	0
hDel_6647__2000	6	7.6812e-01	7.5477e-01	0.986307	0
hDel_1766__250	5	7.6813e-01	7.5173e-01	0.986307	0
hDel_4205__3250	7	7.6814e-01	7.5782e-01	0.986307	0
hDel_4580__0	10	7.6814e-01	7.5804e-01	0.986307	0
hDel_1168__750	10	7.6816e-01	7.5804e-01	0.986307	0
hDel_2720__0	8	7.6824e-01	7.5795e-01	0.986307	0
hDel_5176__500	7	7.6830e-01	7.5782e-01	0.986307	0
hDel_2741__250	9	7.6834e-01	7.5681e-01	0.986307	0
hDel_4596__-250	5	7.6834e-01	7.5173e-01	0.986307	0
hDel_768__0	10	7.6835e-01	7.5804e-01	0.986307	0
hDel_724__0	10	7.6838e-01	7.5804e-01	0.986307	0
hDel_1981__1250	5	7.6839e-01	7.5173e-01	0.986307	0
hDel_1398__1750	5	7.6843e-01	7.5173e-01	0.986307	0
hDel_3079__250	6	7.6847e-01	7.5477e-01	0.986307	0
hDel_1848__13000	8	7.6848e-01	7.5795e-01	0.986307	0
hDel_4205__11500	7	7.6848e-01	7.5782e-01	0.986307	0
hDel_3870__1000	7	7.6848e-01	7.5782e-01	0.986307	0
hDel_1337__250	9	7.6853e-01	7.5681e-01	0.986307	0
hDel_3181__5500	7	7.6855e-01	7.5782e-01	0.986307	0
hDel_4948__-250	11	7.6855e-01	7.6163e-01	0.986307	0
hDel_4948__0	11	7.6855e-01	7.6163e-01	0.986307	0
hDel_6917__1750	9	7.6857e-01	7.5681e-01	0.986307	0
hDel_4117__500	6	7.6860e-01	7.5477e-01	0.986307	0
hDel_5562__30750	10	7.6864e-01	7.5804e-01	0.986307	0
hDel_1131__1000	7	7.6873e-01	7.5782e-01	0.986307	0
hDel_6922__3000	10	7.6875e-01	7.5894e-01	0.986307	0
hDel_5117__250	6	7.6876e-01	7.5540e-01	0.986307	0
hDel_636__10250	10	7.6880e-01	7.5894e-01	0.986307	0
hDel_1665__1750	8	7.6882e-01	7.5948e-01	0.986307	0
hDel_1665__2000	8	7.6882e-01	7.5948e-01	0.986307	0
hDel_1414__1500	9	7.6884e-01	7.5681e-01	0.986307	0
hDel_5792__250	6	7.6900e-01	7.5540e-01	0.986307	0
hDel_2093__11750	8	7.6901e-01	7.5986e-01	0.986307	0
hDel_5826__15500	9	7.6913e-01	7.5681e-01	0.986307	0
hDel_4205__31500	7	7.6916e-01	7.5782e-01	0.986307	0
hDel_4001__3250	9	7.6922e-01	7.5681e-01	0.986307	0
hDel_4959__1000	8	7.6922e-01	7.6024e-01	0.986307	0
hDel_5635__250	9	7.6923e-01	7.5681e-01	0.986307	0
hDel_1966__9750	10	7.6923e-01	7.6168e-01	0.986307	0
hDel_5337__10000	8	7.6928e-01	7.6024e-01	0.986307	0
hDel_6154__1500	6	7.6929e-01	7.5605e-01	0.986307	0
hDel_1272__2500	5	7.6929e-01	7.5227e-01	0.986307	0
hDel_4454__0	9	7.6943e-01	7.5681e-01	0.986307	0
hDel_688__1500	7	7.6948e-01	7.5848e-01	0.986307	0
hDel_626__3000	10	7.6950e-01	7.6168e-01	0.986307	0
hDel_442__3000	9	7.6957e-01	7.5681e-01	0.986307	0
hDel_442__3250	9	7.6957e-01	7.5681e-01	0.986307	0
hDel_5522__-250	15	7.6963e-01	7.6981e-01	0.986307	0
hDel_4457__500	9	7.6968e-01	7.5681e-01	0.986307	0
hDel_6190__3750	6	7.6969e-01	7.5605e-01	0.986307	0
hDel_4967__0	8	7.6971e-01	7.6099e-01	0.986307	0
hDel_2739__5000	8	7.6975e-01	7.6099e-01	0.986307	0
hDel_239__500	5	7.6980e-01	7.5282e-01	0.986307	0
hDel_65__1000	7	7.6980e-01	7.5917e-01	0.986307	0
hDel_3465__1000	8	7.6982e-01	7.6099e-01	0.986307	0
hDel_3465__1250	8	7.6982e-01	7.6099e-01	0.986307	0
hDel_3740__8750	10	7.6987e-01	7.6258e-01	0.986307	0
hDel_1211__500	9	7.6989e-01	7.5681e-01	0.986307	0
hDel_1211__750	9	7.6989e-01	7.5681e-01	0.986307	0
hDel_772__37000	5	7.6991e-01	7.5282e-01	0.986307	0
hDel_3584__9750	5	7.6991e-01	7.5282e-01	0.986307	0
hDel_6418__2000	6	7.6998e-01	7.5605e-01	0.986307	0
hDel_2772__26250	10	7.7002e-01	7.6258e-01	0.986307	0
hDel_5455__6000	10	7.7002e-01	7.6258e-01	0.986307	0
hDel_5337__6750	7	7.7005e-01	7.5918e-01	0.986307	0
hDel_5785__1500	5	7.7007e-01	7.5282e-01	0.986307	0
hDel_3303__4500	5	7.7007e-01	7.5282e-01	0.986307	0
hDel_2660__-250	7	7.7007e-01	7.5918e-01	0.986307	0
hDel_4429__500	9	7.7008e-01	7.5766e-01	0.986307	0
hDel_3632__250	8	7.7011e-01	7.6099e-01	0.986307	0
hDel_3027__-250	14	7.7012e-01	7.7596e-01	0.986986	0
hDel_5477__2250	7	7.7012e-01	7.5988e-01	0.986307	0
hDel_5517__500	5	7.7014e-01	7.5282e-01	0.986307	0
hDel_4543__1500	5	7.7014e-01	7.5282e-01	0.986307	0
hDel_6695__250	6	7.7015e-01	7.5605e-01	0.986307	0
hDel_2475__1000	6	7.7018e-01	7.5605e-01	0.986307	0
hDel_5179__750	10	7.7023e-01	7.6258e-01	0.986307	0
hDel_6991__9000	5	7.7024e-01	7.5337e-01	0.986307	0
hDel_6878__4750	9	7.7036e-01	7.5766e-01	0.986307	0
hDel_574__3500	6	7.7040e-01	7.5605e-01	0.986307	0
hDel_2735__0	7	7.7044e-01	7.5988e-01	0.986307	0
hDel_3740__21500	6	7.7051e-01	7.5605e-01	0.986307	0
hDel_4833__3000	10	7.7060e-01	7.6258e-01	0.986307	0
hDel_1943__8250	9	7.7063e-01	7.5766e-01	0.986307	0
hDel_4129__250	5	7.7063e-01	7.5393e-01	0.986307	0
hDel_5414__-250	7	7.7071e-01	7.5988e-01	0.986307	0
hDel_5052__1500	5	7.7079e-01	7.5393e-01	0.986307	0
hDel_5589__1500	8	7.7081e-01	7.6253e-01	0.986307	0
hDel_239__2750	10	7.7085e-01	7.6258e-01	0.986307	0
hDel_239__3000	10	7.7085e-01	7.6258e-01	0.986307	0
hDel_3429__14500	9	7.7086e-01	7.5766e-01	0.986307	0
hDel_2163__2000	8	7.7087e-01	7.6253e-01	0.986307	0
hDel_1003__11500	10	7.7090e-01	7.6258e-01	0.986307	0
hDel_3666__7000	8	7.7099e-01	7.6253e-01	0.986307	0
hDel_3498__5000	6	7.7102e-01	7.5605e-01	0.986307	0
hDel_2093__8750	10	7.7105e-01	7.6258e-01	0.986307	0
hDel_4325__0	5	7.7111e-01	7.5393e-01	0.986307	0
hDel_4333__1000	6	7.7115e-01	7.5605e-01	0.986307	0
hDel_1366__0	6	7.7115e-01	7.5605e-01	0.986307	0
hDel_6454__750	10	7.7120e-01	7.6258e-01	0.986307	0
hDel_1863__3500	8	7.7122e-01	7.6327e-01	0.986307	0
hDel_1095__0	12	7.7122e-01	7.6470e-01	0.986307	0
hDel_1361__0	16	7.7122e-01	7.6737e-01	0.986307	0
hDel_4189__3250	10	7.7132e-01	7.6258e-01	0.986307	0
hDel_1680__500	6	7.7134e-01	7.5605e-01	0.986307	0
hDel_5374__750	6	7.7136e-01	7.5605e-01	0.986307	0
hDel_649__1000	8	7.7139e-01	7.6327e-01	0.986307	0
hDel_5738__81250	6	7.7141e-01	7.5605e-01	0.986307	0
hDel_5523__1500	5	7.7145e-01	7.5420e-01	0.986307	0
hDel_3869__56750	9	7.7148e-01	7.5766e-01	0.986307	0
hDel_3869__56500	9	7.7148e-01	7.5766e-01	0.986307	0
hDel_3532__7500	5	7.7160e-01	7.5448e-01	0.986307	0
hDel_5226__2500	8	7.7163e-01	7.6327e-01	0.986307	0
hDel_5871__500	9	7.7164e-01	7.5766e-01	0.986307	0
hDel_3530__2250	10	7.7166e-01	7.6258e-01	0.986307	0
hDel_2173__18500	7	7.7174e-01	7.6193e-01	0.986307	0
hDel_2466__250	5	7.7174e-01	7.5448e-01	0.986307	0
hDel_811__1750	10	7.7175e-01	7.6258e-01	0.986307	0
hDel_811__2000	10	7.7175e-01	7.6258e-01	0.986307	0
hDel_6456__41500	7	7.7178e-01	7.6193e-01	0.986307	0
hDel_5778__250	9	7.7179e-01	7.5766e-01	0.986307	0
hDel_6661__1750	9	7.7179e-01	7.5766e-01	0.986307	0
hDel_5562__10750	10	7.7180e-01	7.6258e-01	0.986307	0
hDel_1571__750	7	7.7189e-01	7.6193e-01	0.986307	0
hDel_3964__250	9	7.7194e-01	7.5766e-01	0.986307	0
hDel_682__750	7	7.7203e-01	7.6193e-01	0.986307	0
hDel_2957__250	8	7.7205e-01	7.6328e-01	0.986307	0
hDel_7235__14000	5	7.7205e-01	7.5448e-01	0.986307	0
hDel_873__750	6	7.7212e-01	7.5730e-01	0.986307	0
hDel_6040__1500	8	7.7212e-01	7.6328e-01	0.986307	0
hDel_6084__2250	5	7.7216e-01	7.5448e-01	0.986307	0
hDel_7070__11500	8	7.7218e-01	7.6328e-01	0.986307	0
hDel_6374__0	7	7.7224e-01	7.6193e-01	0.986307	0
hDel_2689__4750	5	7.7227e-01	7.5502e-01	0.986307	0
hDel_6283__2000	8	7.7232e-01	7.6328e-01	0.986307	0
hDel_5908__4000	6	7.7236e-01	7.5825e-01	0.986307	0
hDel_6283__500	6	7.7236e-01	7.5825e-01	0.986307	0
hDel_2850__3000	6	7.7236e-01	7.5825e-01	0.986307	0
hDel_6283__250	6	7.7236e-01	7.5825e-01	0.986307	0
hDel_6557__-250	14	7.7240e-01	7.7941e-01	0.987302	0
hDel_3740__3500	5	7.7243e-01	7.5608e-01	0.986307	0
hDel_3527__750	9	7.7246e-01	7.5852e-01	0.986307	0
hDel_3498__8000	5	7.7250e-01	7.5608e-01	0.986307	0
hDel_5726__750	5	7.7253e-01	7.5608e-01	0.986307	0
hDel_5269__1500	8	7.7258e-01	7.6366e-01	0.986307	0
hDel_5269__1250	8	7.7258e-01	7.6366e-01	0.986307	0
hDel_4042__3250	5	7.7261e-01	7.5635e-01	0.986307	0
hDel_6066__0	7	7.7269e-01	7.6260e-01	0.986307	0
hDel_7044__6500	5	7.7274e-01	7.5662e-01	0.986307	0
hDel_1275__0	10	7.7277e-01	7.6350e-01	0.986307	0
hDel_3297__1500	10	7.7281e-01	7.6350e-01	0.986307	0
hDel_7155__250	7	7.7282e-01	7.6260e-01	0.986307	0
hDel_383__2250	8	7.7283e-01	7.6480e-01	0.986307	0
hDel_5206__2000	5	7.7285e-01	7.5662e-01	0.986307	0
hDel_1339__0	6	7.7287e-01	7.5919e-01	0.986307	0
hDel_4579__2250	9	7.7287e-01	7.5936e-01	0.986307	0
hDel_349__500	10	7.7287e-01	7.6350e-01	0.986307	0
hDel_6679__2250	6	7.7292e-01	7.5919e-01	0.986307	0
hDel_6679__2000	6	7.7292e-01	7.5919e-01	0.986307	0
hDel_6947__-250	13	7.7295e-01	7.7369e-01	0.986307	0
hDel_1170__500	7	7.7298e-01	7.6260e-01	0.986307	0
hDel_6456__31500	5	7.7301e-01	7.5662e-01	0.986307	0
hDel_5370__3250	7	7.7302e-01	7.6260e-01	0.986307	0
hDel_2581__7250	6	7.7305e-01	7.5919e-01	0.986307	0
hDel_7155__4750	9	7.7305e-01	7.5936e-01	0.986307	0
hDel_7155__5000	9	7.7305e-01	7.5936e-01	0.986307	0
hDel_3869__47000	10	7.7314e-01	7.6350e-01	0.986307	0
hDel_3869__46750	10	7.7314e-01	7.6350e-01	0.986307	0
hDel_2520__0	9	7.7318e-01	7.5936e-01	0.986307	0
hDel_2784__-250	13	7.7318e-01	7.7369e-01	0.986307	0
hDel_3429__19250	10	7.7319e-01	7.6350e-01	0.986307	0
hDel_2159__750	6	7.7322e-01	7.5919e-01	0.986307	0
hDel_1419__0	10	7.7326e-01	7.6350e-01	0.986307	0
hDel_6575__2500	9	7.7328e-01	7.5936e-01	0.986307	0
hDel_5024__500	5	7.7333e-01	7.5715e-01	0.986307	0
hDel_3259__0	8	7.7334e-01	7.6480e-01	0.986307	0
hDel_516__56000	10	7.7334e-01	7.6350e-01	0.986307	0
hDel_5180__6750	5	7.7338e-01	7.5715e-01	0.986307	0
hDel_376__3000	6	7.7339e-01	7.5950e-01	0.986307	0
hDel_3044__3500	6	7.7339e-01	7.5950e-01	0.986307	0
hDel_866__1000	9	7.7341e-01	7.5978e-01	0.986307	0
hDel_866__750	9	7.7341e-01	7.5978e-01	0.986307	0
hDel_2534__4750	9	7.7348e-01	7.6021e-01	0.986307	0
hDel_3052__250	7	7.7350e-01	7.6429e-01	0.986307	0
hDel_2734__3250	8	7.7353e-01	7.6556e-01	0.986307	0
hDel_1043__0	8	7.7354e-01	7.6556e-01	0.986307	0
hDel_1043__250	8	7.7354e-01	7.6556e-01	0.986307	0
hDel_1044__500	8	7.7356e-01	7.6556e-01	0.986307	0
hDel_2538__750	7	7.7361e-01	7.6462e-01	0.986307	0
hDel_2772__15250	7	7.7362e-01	7.6462e-01	0.986307	0
hDel_2264__0	12	7.7374e-01	7.6578e-01	0.986307	0
hDel_4154__0	6	7.7375e-01	7.5981e-01	0.986307	0
hDel_4048__1250	5	7.7377e-01	7.5819e-01	0.986307	0
hDel_5520__1750	6	7.7392e-01	7.5981e-01	0.986307	0
hDel_3402__28000	7	7.7395e-01	7.6462e-01	0.986307	0
hDel_3402__9250	9	7.7395e-01	7.6063e-01	0.986307	0
hDel_552__2750	9	7.7395e-01	7.6063e-01	0.986307	0
hDel_1060__0	10	7.7396e-01	7.6350e-01	0.986307	0
hDel_385__750	10	7.7405e-01	7.6397e-01	0.986307	0
hDel_5868__2250	6	7.7419e-01	7.5981e-01	0.986307	0
hDel_5868__2000	6	7.7419e-01	7.5981e-01	0.986307	0
hDel_4889__-250	9	7.7422e-01	7.6106e-01	0.986307	0
hDel_4450__3750	5	7.7425e-01	7.5924e-01	0.986307	0
hDel_4204__1000	8	7.7431e-01	7.6556e-01	0.986307	0
hDel_7096__21500	9	7.7432e-01	7.6106e-01	0.986307	0
hDel_3538__1000	8	7.7439e-01	7.6556e-01	0.986307	0
hDel_3373__39000	6	7.7446e-01	7.5981e-01	0.986307	0
hDel_3373__38750	6	7.7446e-01	7.5981e-01	0.986307	0
hDel_3706__2250	7	7.7449e-01	7.6462e-01	0.986307	0
hDel_1462__250	7	7.7451e-01	7.6462e-01	0.986307	0
hDel_1068__1000	8	7.7453e-01	7.6556e-01	0.986307	0
hDel_2919__250	9	7.7454e-01	7.6106e-01	0.986307	0
hDel_6740__250	10	7.7460e-01	7.6538e-01	0.986307	0
hDel_80__0	11	7.7461e-01	7.6848e-01	0.986307	0
hDel_6935__-250	12	7.7464e-01	7.6578e-01	0.986307	0
hDel_772__24250	7	7.7466e-01	7.6462e-01	0.986307	0
hDel_6692__1250	7	7.7466e-01	7.6462e-01	0.986307	0
hDel_2202__1000	6	7.7466e-01	7.6043e-01	0.986307	0
hDel_4450__4250	9	7.7469e-01	7.6106e-01	0.986307	0
hDel_2214__0	8	7.7474e-01	7.6556e-01	0.986307	0
hDel_292__0	12	7.7481e-01	7.6685e-01	0.986307	0
hDel_1463__-250	7	7.7481e-01	7.6462e-01	0.986307	0
hDel_1943__1500	5	7.7482e-01	7.5924e-01	0.986307	0
hDel_512__500	10	7.7483e-01	7.6538e-01	0.986307	0
hDel_4183__0	9	7.7486e-01	7.6106e-01	0.986307	0
hDel_7061__9000	6	7.7487e-01	7.6043e-01	0.986307	0
hDel_2702__1250	6	7.7487e-01	7.6043e-01	0.986307	0
hDel_1220__1250	5	7.7490e-01	7.5924e-01	0.986307	0
hDel_4584__2000	7	7.7491e-01	7.6462e-01	0.986307	0
hDel_3560__6250	7	7.7491e-01	7.6462e-01	0.986307	0
hDel_613__34750	9	7.7500e-01	7.6106e-01	0.986307	0
hDel_1371__6000	5	7.7500e-01	7.5924e-01	0.986307	0
hDel_4233__0	8	7.7503e-01	7.6633e-01	0.986307	0
hDel_6290__0	10	7.7504e-01	7.6538e-01	0.986307	0
hDel_2250__6500	9	7.7506e-01	7.6148e-01	0.986307	0
hDel_1106__500	7	7.7507e-01	7.6462e-01	0.986307	0
hDel_2307__0	6	7.7510e-01	7.6105e-01	0.986307	0
hDel_1284__7750	5	7.7521e-01	7.5924e-01	0.986307	0
hDel_514__6500	10	7.7521e-01	7.6538e-01	0.986307	0
hDel_814__250	10	7.7527e-01	7.6538e-01	0.986307	0
hDel_2020__6500	7	7.7534e-01	7.6496e-01	0.986307	0
hDel_6727__750	6	7.7535e-01	7.6105e-01	0.986307	0
hDel_1864__1000	9	7.7538e-01	7.6190e-01	0.986307	0
hDel_772__16750	9	7.7538e-01	7.6190e-01	0.986307	0
hDel_3992__0	10	7.7539e-01	7.6538e-01	0.986307	0
hDel_4397__22000	10	7.7539e-01	7.6538e-01	0.986307	0
hDel_3053__0	11	7.7549e-01	7.6848e-01	0.986307	0
hDel_3053__-250	11	7.7549e-01	7.6848e-01	0.986307	0
hDel_3089__1000	6	7.7553e-01	7.6105e-01	0.986307	0
hDel_4655__0	9	7.7554e-01	7.6190e-01	0.986307	0
hDel_2596__0	12	7.7555e-01	7.6785e-01	0.986307	0
hDel_287__1250	5	7.7557e-01	7.5978e-01	0.986307	0
hDel_3141__750	9	7.7561e-01	7.6190e-01	0.986307	0
hDel_3430__2250	6	7.7563e-01	7.6105e-01	0.986307	0
hDel_1205__2000	7	7.7563e-01	7.6594e-01	0.986307	0
hDel_4216__0	6	7.7567e-01	7.6105e-01	0.986307	0
hDel_2774__750	5	7.7572e-01	7.5978e-01	0.986307	0
hDel_7061__10000	10	7.7573e-01	7.6538e-01	0.986307	0
hDel_7061__10250	10	7.7573e-01	7.6538e-01	0.986307	0
hDel_2352__2750	7	7.7578e-01	7.6594e-01	0.986307	0
hDel_2147__3500	7	7.7578e-01	7.6594e-01	0.986307	0
hDel_5901__250	8	7.7582e-01	7.6782e-01	0.986307	0
hDel_6659__1250	8	7.7585e-01	7.6782e-01	0.986307	0
hDel_2037__1250	6	7.7586e-01	7.6226e-01	0.986307	0
hDel_843__24500	9	7.7592e-01	7.6190e-01	0.986307	0
hDel_613__35500	9	7.7603e-01	7.6190e-01	0.986307	0
hDel_4618__22500	8	7.7604e-01	7.6782e-01	0.986307	0
hDel_987__750	10	7.7604e-01	7.6538e-01	0.986307	0
hDel_2102__0	6	7.7605e-01	7.6226e-01	0.986307	0
hDel_2354__5500	6	7.7608e-01	7.6226e-01	0.986307	0
hDel_6915__250	9	7.7614e-01	7.6190e-01	0.986307	0
hDel_122__2750	6	7.7617e-01	7.6226e-01	0.986307	0
hDel_122__3000	6	7.7617e-01	7.6226e-01	0.986307	0
hDel_3857__1750	8	7.7624e-01	7.6782e-01	0.986307	0
hDel_7152__0	7	7.7625e-01	7.6660e-01	0.986307	0
hDel_1545__0	6	7.7636e-01	7.6226e-01	0.986307	0
hDel_7179__5750	9	7.7639e-01	7.6356e-01	0.986307	0
hDel_5754__750	10	7.7639e-01	7.6538e-01	0.986307	0
hDel_488__2750	9	7.7641e-01	7.6356e-01	0.986307	0
hDel_4343__500	10	7.7642e-01	7.6538e-01	0.986307	0
hDel_6945__3000	7	7.7644e-01	7.6727e-01	0.986307	0
hDel_3373__36500	9	7.7645e-01	7.6356e-01	0.986307	0
hDel_2213__250	5	7.7646e-01	7.5978e-01	0.986307	0
hDel_3032__0	6	7.7648e-01	7.6226e-01	0.986307	0
hDel_2020__9000	10	7.7649e-01	7.6538e-01	0.986307	0
hDel_2020__9250	10	7.7649e-01	7.6538e-01	0.986307	0
hDel_4041__2500	9	7.7651e-01	7.6356e-01	0.986307	0
hDel_1130__250	5	7.7652e-01	7.5978e-01	0.986307	0
hDel_557__250	9	7.7656e-01	7.6356e-01	0.986307	0
hDel_557__0	9	7.7656e-01	7.6356e-01	0.986307	0
hDel_4011__1000	9	7.7658e-01	7.6356e-01	0.986307	0
hDel_2250__750	9	7.7661e-01	7.6356e-01	0.986307	0
hDel_2476__23250	9	7.7664e-01	7.6356e-01	0.986307	0
hDel_1508__4500	9	7.7664e-01	7.6356e-01	0.986307	0
hDel_2606__1000	8	7.7665e-01	7.6782e-01	0.986307	0
hDel_7083__0	6	7.7670e-01	7.6283e-01	0.986307	0
hDel_76__0	8	7.7671e-01	7.6782e-01	0.986307	0
hDel_674__4250	7	7.7674e-01	7.6795e-01	0.986307	0
hDel_4810__750	5	7.7676e-01	7.5978e-01	0.986307	0
hDel_4006__1000	9	7.7683e-01	7.6356e-01	0.986307	0
hDel_3036__2500	10	7.7685e-01	7.6538e-01	0.986307	0
hDel_675__2500	7	7.7686e-01	7.6861e-01	0.986307	0
hDel_7179__11000	6	7.7688e-01	7.6283e-01	0.986307	0
hDel_5229__500	7	7.7690e-01	7.6861e-01	0.986307	0
hDel_3569__4500	9	7.7692e-01	7.6356e-01	0.986307	0
hDel_5740__250	8	7.7693e-01	7.6782e-01	0.986307	0
hDel_1295__250	10	7.7695e-01	7.6538e-01	0.986307	0
hDel_1295__0	10	7.7695e-01	7.6538e-01	0.986307	0
hDel_2967__1750	6	7.7696e-01	7.6283e-01	0.986307	0
hDel_820__1000	5	7.7696e-01	7.5978e-01	0.986307	0
hDel_2275__5500	5	7.7696e-01	7.5978e-01	0.986307	0
hDel_5738__12000	7	7.7698e-01	7.6861e-01	0.986307	0
hDel_154__1500	7	7.7700e-01	7.6861e-01	0.986307	0
hDel_779__6500	6	7.7703e-01	7.6283e-01	0.986307	0
hDel_1168__0	9	7.7703e-01	7.6356e-01	0.986307	0
hDel_2564__2500	7	7.7706e-01	7.6861e-01	0.986307	0
hDel_6203__2750	10	7.7710e-01	7.6538e-01	0.986307	0
hDel_5488__2750	10	7.7710e-01	7.6538e-01	0.986307	0
hDel_5488__2500	10	7.7710e-01	7.6538e-01	0.986307	0
hDel_2171__2500	5	7.7714e-01	7.6004e-01	0.986307	0
hDel_686__1500	8	7.7717e-01	7.6782e-01	0.986307	0
hDel_4566__-250	13	7.7720e-01	7.7905e-01	0.987302	0
